event_id,timestamp,attack_technique,attack_category,target_system,success_status
4989,4989,2023-08-03 01:06:07,Network IDS,System,Potential threat detected on Active Directory using T1133
4990,4990,2023-02-15 14:43:36,Windows Event,Application,Potential threat detected on Database Server using T1021
4991,4991,2023-08-06 18:56:31,Application Logs,Security,Potential threat detected on Web Server using T1071
4992,4992,2023-10-10 21:02:14,Application Logs,Security,Potential threat detected on Database Server using T1021
4993,4993,2023-02-04 15:25:45,Windows Event,Security,Potential threat detected on Cloud Infrastructure using T1566
4994,4994,2023-05-01 18:36:17,Network IDS,System,Potential threat detected on Web Server using T1190
4995,4995,2023-09-28 21:01:04,Application Logs,System,Potential threat detected on Database Server using T1021
4996,4996,2023-11-30 12:44:23,Syslog,System,Potential threat detected on Web Server using T1486
4997,4997,2023-06-12 20:14:28,Syslog,System,Potential threat detected on Active Directory using T1071
4998,4998,2023-10-26 20:34:46,Network IDS,Application,Potential threat detected on Database Server using T1059
4999,4999,2023-02-21 14:27:35,Cloud Security,Security,Potential threat detected on Cloud Infrastructure using T1566
5000,5000,2023-10-29 04:35:51,Windows Event,Application,Potential threat detected on Workstation using T1190
5001,5001,2023-03-15 13:55:32,Application Logs,System,Potential threat detected on Cloud Infrastructure using T1486
5002,5002,2023-05-20 20:37:24,Network IDS,Application,Potential threat detected on Workstation using T1486
5003,5003,2023-09-20 21:20:38,Syslog,Application,Potential threat detected on Active Directory using T1059
5004,5004,2023-08-23 09:40:37,Application Logs,Security,Potential threat detected on Database Server using T1133
5005,5005,2023-08-30 09:59:45,Application Logs,System,Potential threat detected on Database Server using T1486
5006,5006,2023-08-24 03:35:28,Network IDS,Application,Potential threat detected on Database Server using T1566
5007,5007,2023-01-28 22:00:00,Cloud Security,Application,Potential threat detected on Web Server using T1059
5008,5008,2023-02-20 05:16:02,Cloud Security,System,Potential threat detected on Cloud Infrastructure using T1566
5009,5009,2023-03-25 16:02:33,Syslog,Application,Potential threat detected on Cloud Infrastructure using T1486
5010,5010,2023-12-28 19:59:04,Syslog,System,Potential threat detected on Database Server using T1133
5011,5011,2023-01-05 18:25:13,Syslog,System,Potential threat detected on Cloud Infrastructure using T1059
5012,5012,2023-03-18 01:58:50,Windows Event,System,Potential threat detected on Database Server using T1190
5013,5013,2023-12-09 22:20:48,Application Logs,Security,Potential threat detected on Workstation using T1059
5014,5014,2023-02-11 16:04:04,Windows Event,System,Potential threat detected on Web Server using T1059
5015,5015,2023-07-15 23:51:13,Windows Event,Application,Potential threat detected on Database Server using T1021
5016,5016,2023-09-07 14:58:50,Network IDS,Security,Potential threat detected on Web Server using T1566
5017,5017,2023-08-02 06:25:35,Cloud Security,System,Potential threat detected on Web Server using T1133
5018,5018,2023-11-15 09:33:54,Syslog,System,Potential threat detected on Cloud Infrastructure using T1486
5019,5019,2023-12-19 11:27:44,Syslog,System,Potential threat detected on Web Server using T1071
5020,5020,2023-03-12 22:07:04,Windows Event,Application,Potential threat detected on Workstation using T1486
5021,5021,2023-01-08 15:20:05,Application Logs,Security,Potential threat detected on Web Server using T1071
5022,5022,2023-12-26 13:09:57,Cloud Security,Application,Potential threat detected on Cloud Infrastructure using T1071
5023,5023,2023-05-08 01:50:39,Syslog,Security,Potential threat detected on Workstation using T1021
5024,5024,2023-08-29 18:43:48,Cloud Security,System,Potential threat detected on Cloud Infrastructure using T1021
5025,5025,2023-10-24 08:50:28,Application Logs,System,Potential threat detected on Web Server using T1190
5026,5026,2023-06-16 17:23:12,Application Logs,System,Potential threat detected on Active Directory using T1133
5027,5027,2023-07-28 16:33:54,Windows Event,Application,Potential threat detected on Database Server using T1059
5028,5028,2023-10-26 03:12:43,Network IDS,System,Potential threat detected on Active Directory using T1021
5029,5029,2023-09-24 13:24:04,Syslog,System,Potential threat detected on Workstation using T1566
5030,5030,2023-03-17 23:18:47,Cloud Security,System,Potential threat detected on Database Server using T1486
5031,5031,2023-02-10 07:15:32,Syslog,System,Potential threat detected on Web Server using T1071
5032,5032,2023-12-15 19:43:12,Syslog,Security,Potential threat detected on Database Server using T1486
5033,5033,2023-11-22 14:13:12,Network IDS,Application,Potential threat detected on Cloud Infrastructure using T1133
5034,5034,2023-04-16 15:12:23,Cloud Security,Application,Potential threat detected on Web Server using T1486
5035,5035,2023-05-15 16:20:59,Application Logs,System,Potential threat detected on Web Server using T1566
5036,5036,2023-02-27 00:55:52,Syslog,System,Potential threat detected on Database Server using T1021
5037,5037,2023-11-12 02:41:53,Application Logs,Application,Potential threat detected on Active Directory using T1190
5038,5038,2023-05-24 14:32:25,Cloud Security,Security,Potential threat detected on Database Server using T1566
5039,5039,2023-03-22 21:19:11,Syslog,System,Potential threat detected on Database Server using T1059
5040,5040,2023-12-20 19:57:54,Application Logs,Application,Potential threat detected on Web Server using T1021
5041,5041,2023-08-29 10:33:12,Syslog,Application,Potential threat detected on Workstation using T1486
5042,5042,2023-03-10 04:26:33,Application Logs,Security,Potential threat detected on Workstation using T1021
5043,5043,2023-03-31 13:29:23,Windows Event,Security,Potential threat detected on Active Directory using T1190
5044,5044,2023-11-04 23:17:17,Windows Event,Application,Potential threat detected on Workstation using T1486
5045,5045,2023-06-24 03:33:24,Windows Event,Security,Potential threat detected on Web Server using T1133
5046,5046,2023-04-21 03:25:13,Cloud Security,Application,Potential threat detected on Workstation using T1059
5047,5047,2023-11-20 20:29:56,Application Logs,Security,Potential threat detected on Cloud Infrastructure using T1486
5048,5048,2023-07-01 22:53:49,Syslog,Security,Potential threat detected on Workstation using T1190
5049,5049,2023-10-03 09:37:45,Syslog,Application,Potential threat detected on Active Directory using T1059
5050,5050,2023-04-26 19:24:48,Syslog,System,Potential threat detected on Active Directory using T1486
5051,5051,2023-07-16 08:35:56,Syslog,Security,Potential threat detected on Cloud Infrastructure using T1566
5052,5052,2023-02-03 20:56:27,Cloud Security,Security,Potential threat detected on Active Directory using T1486
5053,5053,2023-06-05 09:44:37,Windows Event,Security,Potential threat detected on Workstation using T1021
5054,5054,2023-10-23 18:27:02,Windows Event,System,Potential threat detected on Active Directory using T1486
5055,5055,2023-03-16 21:39:26,Windows Event,Application,Potential threat detected on Database Server using T1021
5056,5056,2023-09-30 10:13:43,Syslog,Security,Potential threat detected on Web Server using T1190
5057,5057,2023-07-25 06:38:08,Syslog,Application,Potential threat detected on Workstation using T1071
5058,5058,2023-02-22 19:40:26,Syslog,Security,Potential threat detected on Web Server using T1021
5059,5059,2023-05-02 16:17:34,Application Logs,Application,Potential threat detected on Cloud Infrastructure using T1021
5060,5060,2023-10-11 23:56:44,Application Logs,Application,Potential threat detected on Cloud Infrastructure using T1486
5061,5061,2023-02-12 18:01:40,Windows Event,System,Potential threat detected on Cloud Infrastructure using T1566
5062,5062,2023-08-19 17:21:25,Cloud Security,Security,Potential threat detected on Database Server using T1071
5063,5063,2023-06-02 00:13:35,Syslog,System,Potential threat detected on Web Server using T1190
5064,5064,2023-05-18 08:39:34,Cloud Security,Security,Potential threat detected on Web Server using T1190
5065,5065,2023-09-11 05:37:01,Windows Event,Application,Potential threat detected on Workstation using T1133
5066,5066,2023-12-22 19:53:32,Application Logs,Application,Potential threat detected on Web Server using T1071
5067,5067,2023-03-15 00:18:58,Cloud Security,System,Potential threat detected on Workstation using T1059
5068,5068,2023-06-08 20:24:00,Windows Event,Application,Potential threat detected on Database Server using T1190
5069,5069,2023-07-24 06:02:14,Application Logs,Security,Potential threat detected on Database Server using T1486
5070,5070,2023-08-31 09:47:42,Windows Event,System,Potential threat detected on Workstation using T1566
5071,5071,2023-05-14 13:51:05,Cloud Security,System,Potential threat detected on Web Server using T1021
5072,5072,2023-10-12 02:44:42,Windows Event,Security,Potential threat detected on Workstation using T1059
5073,5073,2023-11-17 12:20:43,Application Logs,Security,Potential threat detected on Web Server using T1133
5074,5074,2023-01-19 18:07:58,Cloud Security,Security,Potential threat detected on Workstation using T1021
5075,5075,2023-10-22 05:50:33,Windows Event,Security,Potential threat detected on Web Server using T1071
5076,5076,2023-04-17 10:09:30,Network IDS,Security,Potential threat detected on Active Directory using T1021
5077,5077,2023-07-10 08:55:40,Application Logs,System,Potential threat detected on Cloud Infrastructure using T1021
5078,5078,2023-08-11 12:51:56,Windows Event,Security,Potential threat detected on Database Server using T1021
5079,5079,2023-12-31 12:22:54,Syslog,Application,Potential threat detected on Web Server using T1021
5080,5080,2023-12-17 09:00:10,Network IDS,Security,Potential threat detected on Cloud Infrastructure using T1486
5081,5081,2023-01-30 04:00:38,Syslog,Security,Potential threat detected on Cloud Infrastructure using T1059
5082,5082,2023-09-02 23:39:15,Cloud Security,System,Potential threat detected on Web Server using T1486
5083,5083,2023-12-29 08:25:24,Cloud Security,Security,Potential threat detected on Workstation using T1071
5084,5084,2023-08-11 17:46:02,Cloud Security,Security,Potential threat detected on Workstation using T1071
5085,5085,2023-10-28 22:54:09,Application Logs,System,Potential threat detected on Active Directory using T1021
5086,5086,2023-10-18 09:31:50,Cloud Security,Application,Potential threat detected on Active Directory using T1021
5087,5087,2023-02-15 00:44:30,Syslog,Application,Potential threat detected on Web Server using T1486
5088,5088,2023-09-10 08:01:39,Application Logs,System,Potential threat detected on Web Server using T1566
5089,5089,2023-03-21 07:59:55,Network IDS,Security,Potential threat detected on Workstation using T1486
5090,5090,2023-04-22 15:18:39,Application Logs,Application,Potential threat detected on Database Server using T1059
5091,5091,2023-10-26 08:27:25,Windows Event,System,Potential threat detected on Active Directory using T1190
5092,5092,2023-07-08 08:40:19,Cloud Security,Application,Potential threat detected on Workstation using T1071
5093,5093,2023-04-02 19:41:48,Cloud Security,Security,Potential threat detected on Workstation using T1486
5094,5094,2023-09-19 12:53:30,Cloud Security,Security,Potential threat detected on Cloud Infrastructure using T1071
5095,5095,2023-09-08 19:36:30,Application Logs,System,Potential threat detected on Database Server using T1059
5096,5096,2023-03-15 14:41:43,Application Logs,System,Potential threat detected on Workstation using T1021
5097,5097,2023-12-10 14:18:13,Network IDS,Security,Potential threat detected on Active Directory using T1071
5098,5098,2023-12-11 16:01:01,Syslog,System,Potential threat detected on Active Directory using T1021
5099,5099,2023-10-26 06:05:27,Windows Event,System,Potential threat detected on Web Server using T1566
5100,5100,2023-01-31 01:16:10,Cloud Security,System,Potential threat detected on Database Server using T1133
